"","SubplotID","SPP","Chew","mScrape","iScrape","Mine","Gall","Window","Lspot","Rust","Pmildew","Dmildew","Blight","wet","rhiz.like","clorosis","white.mildew.like.thing","thrips","tent","scler.like","Phomopsis","lf.curl","necrotic.lesion","Chlorotic.spots","Choking","slime_mold_like","Chew.l","mScrape.l","iScrape.l","Mine.l","Gall.l","Window.l","Lspot.l","Rust.l","Pmildew.l","Dmildew.l","Blight.l","wet.l","rhiz.like.l","chlorosis.l","mildew_like.l","thrips.l","tent.l","scler.like.l","Phomopsis.l","lf.curl.l","necrotic.lesion.l","Chlorotic.spots.l","Choking.l","slime_mold_like.l","Disease.l","Herbivory.l","tot.damage.l","Disease","Herbivory","tot.damage","abs_cover","tot_cover","rel_cover"
"185","A2.9.1","Prunella sp",0.6,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214285714285714,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0,2,2,2,56,0.0357142857142857
"186","A2.9.1","Thymus serpyllum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,0.0892857142857143
"187","A2.9.3","Asperula cynanchica",0,0,0.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344827586206897,0,0,0,0.00206896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206896551724138,0.00344827586206897,0.00551724137931034,0.3,0.5,0.8,0.5,72.5,0.00689655172413793
"188","A2.9.3","Brachypodium pinnatum",2.72727272727273,0,0.363636363636364,0,0,0,1.09090909090909,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940438871473354,0,0.125391849529781,0,0,0,0.376175548589342,0.0626959247648903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438871473354232,1.06583072100313,1.50470219435737,1.27272727272727,3.09090909090909,4.36363636363636,25,72.5,0.344827586206897
"189","A2.9.3","Bromus sp",5,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689655172413793,0,0,0,0,0,0.103448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448275862069,0.689655172413793,0.793103448275862,0.75,5,5.75,10,72.5,0.137931034482759
"190","A2.9.3","Carex sp 1",0,0,0.4,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551724137931034,0,0,0,0.0137931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137931034482759,0.0551724137931034,0.0689655172413793,0.1,0.4,0.5,10,72.5,0.137931034482759
"191","A2.9.3","Centaurea jacea",1,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689655172413793,0,0,0,0,0,0.0275862068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275862068965517,0.0689655172413793,0.096551724137931,0.4,1,1.4,5,72.5,0.0689655172413793
"192","A2.9.3","Helianthemum nummularium",0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827586206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827586206896552,0.00827586206896552,0,0.6,0.6,1,72.5,0.0137931034482759
"193","A2.9.3","Ononis spinosa",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275862068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275862068965517,0,0.00275862068965517,0.2,0,0.2,1,72.5,0.0137931034482759
"194","A2.9.3","Phleum pratense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5,0
"195","A2.9.3","Pimpinella saxifraga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137931034482759,0.023448275862069,0,0,0,0,0,0,0,0,0.0137931034482759,0.023448275862069,0.0372413793103448,2,3.4,5.4,0.5,72.5,0.00689655172413793
"196","A2.9.3","Plantago lanceolata",1.5,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0.0206896551724138,0,0,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0.00517241379310345,0,0,0,0,0,0,0,0,0,0.00517241379310345,0.0379310344827586,0.0431034482758621,0.375,2.75,3.125,1,72.5,0.0137931034482759
"197","A2.9.3","Potentilla sp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72.5,0.0275862068965517
"198","A2.9.3","Prunella vulgaris",0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,72.5,0
"199","A2.9.3","Salvia pratensis",0,0,0,0,0.2,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827586206896552,0,0.0579310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579310344827586,0.00827586206896552,0.0662068965517241,1.4,0.2,1.6,3,72.5,0.0413793103448276
"200","A2.9.3","Teucrium chamaedrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,72.5,0.00689655172413793
"201","A2.9.3","Thymus serpyllum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72.5,0.0827586206896552
"202","A3.2.2","Agrostis sp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,72,0.00694444444444444
"203","A3.2.2","Brachypodium pinnatum",1.73684210526316,0,0,0,0,0,0.789473684210526,0,0,0,0,0,0.157894736842105,0,0,0,0,0,0,0,0,0,0,0,0.603070175438597,0,0,0,0,0,0.274122807017544,0,0,0,0,0,0.0548245614035088,0,0,0,0,0,0,0,0,0,0,0,0.328947368421053,0.603070175438597,0.932017543859649,0.947368421052632,1.73684210526316,2.68421052631579,25,72,0.347222222222222
"204","A3.2.2","Bromus sp",10,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,10,11.6666666666667,0,72,0
"205","A3.2.2","Carex flacca",0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0.0111111111111111,0.8,0,0.8,1,72,0.0138888888888889
"206","A3.2.2","Carex sp 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72,0.0277777777777778
"207","A3.2.2","Carex sp 2",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694444444444444,0.694444444444444,0,2.5,2.5,20,72,0.277777777777778
"208","A3.2.2","Centaurea jacea",3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0.00208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229166666666667,0.0229166666666667,0,3.3,3.3,0.5,72,0.00694444444444444
"209","A3.2.2","Dactylis glomerata",0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,72,0
"210","A3.2.2","Danthonia decumbens",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277777777777778,0,0.00277777777777778,0.2,0,0.2,1,72,0.0138888888888889
"211","A3.2.2","Helianthemum nummularium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0.0138888888888889
"212","A3.2.2","Peucedanum oreoselinum",0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347222222222222,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0.0347222222222222,0.0138888888888889,0.0486111111111111,2.5,1,3.5,1,72,0.0138888888888889
"213","A3.2.2","Prunella grandiflora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0.0555555555555556,0.8,0,0.8,5,72,0.0694444444444444
"214","A3.2.2","Pteridium aquilinum",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385802469135803,0,0.0385802469135803,0.277777777777778,0,0.277777777777778,10,72,0.138888888888889
"215","A3.2.2","Thymus serpyllum",0,0,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0.0222222222222222,0.0361111111111111,1,1.6,2.6,1,72,0.0138888888888889
"216","A3.2.4","Asperula cynanchica",60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485714285714286,0.485714285714286,0,68,68,0.5,70,0.00714285714285714
"217","A3.2.4","Brachypodium pinnatum",0,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669642857142857,0,0.669642857142857,1.875,0,1.875,25,70,0.357142857142857
"218","A3.2.4","Bromus sp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
"219","A3.2.4","Carex sp 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,0.0428571428571429
"220","A3.2.4","Carex sp 2",0.8,0,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.114285714285714,0,0.0285714285714286,0,0,0,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857142857142857,0,0.142857142857143,0.142857142857143,0.285714285714286,1,1,2,10,70,0.142857142857143
"221","A3.2.4","Carlina acaulis",1,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428571428571429,0,0.0257142857142857,0,0,0,0,0,0,0,0.0257142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110204081632653,0.0685714285714286,0.0696734693877551,0.0257142857142857,1.6,1.62571428571429,3,70,0.0428571428571429
"222","A3.2.4","Centaurea jacea",13.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192857142857143,0,0,0,0,0,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142857142857143,0.192857142857143,0.207142857142857,1,13.5,14.5,1,70,0.0142857142857143
"223","A3.2.4","Danthonia decumbens",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0,5,5,1,70,0.0142857142857143
"224","A3.2.4","Galium verum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0.0142857142857143
"225","A3.2.4","Helianthemum nummularium",0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142857142857143,0.00142857142857143,0,0.1,0.1,1,70,0.0142857142857143
"226","A3.2.4","Ononis spinosa",4,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714285714286,0,0,0,0,0,0.00428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428571428571429,0.0285714285714286,0.0328571428571429,0.6,4,4.6,0.5,70,0.00714285714285714
"227","A3.2.4","Plantago lanceolata",9,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128571428571429,0,0.00285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131428571428571,0.131428571428571,0,9.2,9.2,1,70,0.0142857142857143
"228","A3.2.4","Potentilla sp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,70,0.00714285714285714
"229","A3.2.4","Sanguisorba minor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,70,0.00714285714285714
"230","A3.3.1","Brachypodium pinnatum",2.85714285714286,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321027287319422,0.0642054574638844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385232744783307,0.385232744783307,0,3.42857142857143,3.42857142857143,5,44.5,0.112359550561798
"231","A3.3.1","Bromus sp",0.384615384615385,0,0,0,0,0,0.307692307692308,0,0,0,0,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07692307692308,0.384615384615385,1.46153846153846,0,44.5,0
"232","A3.3.1","Carex sp 1",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404494382022472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404494382022472,0,0.0404494382022472,0.6,0,0.6,3,44.5,0.0674157303370786
"233","A3.3.1","Carex sp 2",2.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584269662921348,0,0,0,0,0,0.0449438202247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449438202247191,0.584269662921348,0.629213483146067,0.2,2.6,2.8,10,44.5,0.224719101123595
"234","A3.3.1","Carlina acaulis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0
"235","A3.3.1","Dactylis glomerata",0,1,0.285714285714286,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674157303370786,0.0192616372391653,0,0,0,0.00963081861958266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963081861958266,0.086677367576244,0.0963081861958266,0.142857142857143,1.28571428571429,1.42857142857143,3,44.5,0.0674157303370786
"236","A3.3.1","Danthonia decumbens",0,0,0,0,0,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.4,0,44.5,0
"237","A3.3.1","Festuca sp",1.91666666666667,0,0.5,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16666666666667,2.41666666666667,3.58333333333333,0,44.5,0
"238","A3.3.1","Potentilla sp",0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202247191011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202247191011236,0.0202247191011236,0,1.8,1.8,0.5,44.5,0.0112359550561798
"239","A3.3.1","Trifolium montanum",1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539325842696629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539325842696629,0.0539325842696629,0,1.2,1.2,2,44.5,0.0449438202247191
"240","A3.3.3","Agrostis sp",1,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806451612903226,0,0.00483870967741936,0,0,0,0.00483870967741936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483870967741936,0.0129032258064516,0.017741935483871,0.6,1.6,2.2,0.5,62,0.00806451612903226
"241","A3.3.3","Brachypodium pinnatum",3.03703703703704,0,0.185185185185185,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342891278375149,0,0.0209080047789725,0,0,0,0.0501792114695341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501792114695341,0.363799283154122,0.413978494623656,0.444444444444444,3.22222222222222,3.66666666666667,7,62,0.112903225806452
"242","A3.3.3","Bromus sp",0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537634408602151,0,0,0,0,0,0.0537634408602151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537634408602151,0.0537634408602151,0.10752688172043,0.333333333333333,0.333333333333333,0.666666666666667,10,62,0.161290322580645
"243","A3.3.3","Carex sp 1",9,0,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870967741935484,0,0.0193548387096774,0,0,0,0.00967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967741935483871,0.890322580645161,0.9,0.1,9.2,9.3,6,62,0.0967741935483871
"244","A3.3.3","Carex sp 2",2.22222222222222,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537634408602151,0,0.0268817204301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564516129032258,0.564516129032258,0,2.33333333333333,2.33333333333333,15,62,0.241935483870968
"245","A3.3.3","Centaurea jacea",1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100806451612903,0.0100806451612903,0,1.25,1.25,0.5,62,0.00806451612903226
"246","A3.3.3","Dactylis glomerata",0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268817204301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268817204301075,0.268817204301075,0,1.66666666666667,1.66666666666667,10,62,0.161290322580645
"247","A3.3.3","Festuca sp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,62,0.00806451612903226
"248","A3.3.3","Potentilla sp",1,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161290322580645,0,0,0,0,0,0.00645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645161290322581,0.0161290322580645,0.0225806451612903,0.4,1,1.4,1,62,0.0161290322580645
"249","A3.3.3","Trifolium montanum",17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41129032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41129032258065,1.41129032258065,0,17.5,17.5,5,62,0.0806451612903226
"250","A3.5.2","Brachypodium pinnatum",2.5,0,0.153846153846154,0,0,0,0.346153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847457627118644,0,0.0521512385919166,0,0,0,0.117340286831812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117340286831812,0.899608865710561,1.01694915254237,0.346153846153846,2.65384615384615,3,20,59,0.338983050847458
"251","A3.5.2","Bromus sp",0.588235294117647,0,0.823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149551345962114,0,0.209371884346959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358923230309073,0.358923230309073,0,1.41176470588235,1.41176470588235,15,59,0.254237288135593
"252","A3.5.2","Carex flacca",3.2,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271186440677966,0,0.000564971751412429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027683615819209,0.027683615819209,0,3.26666666666667,3.26666666666667,0.5,59,0.00847457627118644
"253","A3.5.2","Centaurea jacea",8.13333333333333,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689265536723164,0,0,0,0,0,0.0112994350282486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112994350282486,0.689265536723164,0.700564971751412,0.133333333333333,8.13333333333333,8.26666666666667,5,59,0.0847457627118644
"254","A3.5.2","Pimpinella saxifraga",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847457627118644,0.00847457627118644,0,1,1,0.5,59,0.00847457627118644
"255","A3.5.2","Thymus serpyllum",0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135593220338983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135593220338983,0,0.0135593220338983,0.8,0,0.8,1,59,0.0169491525423729
"256","A3.5.4","Achillea millefolium",5,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390625,0,0.005859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044921875,0.044921875,0,5.75,5.75,0.5,64,0.0078125
"257","A3.5.4","Brachypodium pinnatum",1.42857142857143,0,0.571428571428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558035714285714,0,0.223214285714286,0,0,0,0.390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390625,0.78125,1.171875,1,2,3,25,64,0.390625
"258","A3.5.4","Bromus sp",0,0,0.708333333333333,0,0,0,0.291666666666667,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166015625,0,0,0,0.068359375,0,0,0,0,0,0.01953125,0,0,0,0,0,0,0,0,0,0,0,0.087890625,0.166015625,0.25390625,0.375,0.708333333333333,1.08333333333333,15,64,0.234375
"259","A3.5.4","Carex flacca",2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01875,0.01875,0,2.4,2.4,0.5,64,0.0078125
"260","A3.5.4","Carex sp 1",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234375,0,0.0234375,0.5,0,0.5,3,64,0.046875
"261","A3.5.4","Centaurea jacea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,0.046875
"262","A3.5.4","Helianthemum nummularium",0,0,0.1,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015625,0.0015625,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125,0.003125,0.00625,0.2,0.2,0.4,1,64,0.015625
"263","A3.5.4","Lotus corniculatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,64,0.0078125
"264","A3.5.4","Peucedanum oreoselinum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,13.3333333333333,0,64,0
